asteroid_id,asteroid_name,approach_date,approach_date_full,velocity_km_s,distance_km,is_hazardous
3774114,(2017 HG4),2025-09-12,2025-Sep-12 06:27,5.7614698879,34942385.76514901,false
54117596,(2021 CW7),2025-09-12,2025-Sep-12 22:59,8.3366147757,69678444.60713597,false
54143413,(2021 JX),2025-09-12,2025-Sep-12 09:06,10.6744691213,60534168.79833528,false
54280035,(2022 KW1),2025-09-12,2025-Sep-12 14:21,13.4928094494,21996520.476508033,false
54292330,(2022 OB4),2025-09-12,2025-Sep-12 15:25,16.2707306244,69196232.22423816,false
54317879,(2022 UF4),2025-09-12,2025-Sep-12 09:34,10.497617442,68181305.43157901,false
54330578,(2022 WO9),2025-09-12,2025-Sep-12 15:42,5.9455211529,63414631.98292894,false
54339977,(2023 BM2),2025-09-12,2025-Sep-12 10:18,10.1761794607,24157369.67604841,false
54376265,(2023 OV4),2025-09-12,2025-Sep-12 17:04,15.7395191262,69164473.20978841,false
2669608,669608 (2013 AW52),2025-09-12,2025-Sep-12 06:47,21.083860187,69324926.76890327,false
54505049,(2024 XH9),2025-09-12,2025-Sep-12 21:47,5.9901165309,17890547.920605917,false
54542543,(2025 QX9),2025-09-12,2025-Sep-12 08:21,3.0467189199,6780859.90335963,false
54542754,(2025 QL11),2025-09-12,2025-Sep-12 04:34,5.4113269874,2338575.179127552,false
54543389,(2025 QL17),2025-09-12,2025-Sep-12 10:54,10.7006224128,8977396.168461477,false
54545007,(2025 RQ2),2025-09-12,2025-Sep-12 16:27,12.7965996302,573547.851487822,false
54546135,(2025 SN1),2025-09-12,2025-Sep-12 16:03,10.0012968355,1875736.872298342,false
54546405,(2025 RQ7),2025-09-12,2025-Sep-12 23:07,9.6160188558,462680.151961046,false
54547726,(2025 RW14),2025-09-12,2025-Sep-12 20:14,9.0412737735,96895.034071971,false
3343104,(2006 SP19),2025-09-11,2025-Sep-11 12:29,6.435818836,19791845.96759989,false
3451790,(2009 FF),2025-09-11,2025-Sep-11 17:31,12.9265820124,2613242.957080861,true
3684637,(2014 QY363),2025-09-11,2025-Sep-11 17:27,11.2514905606,29773714.161897264,false
3788903,(2017 VD),2025-09-11,2025-Sep-11 02:54,20.5003105882,68485269.37928845,true
3991699,(2020 DX1),2025-09-11,2025-Sep-11 13:55,6.8053607781,21340331.82951396,false
54053846,(2020 RR2),2025-09-11,2025-Sep-11 06:57,9.4190605391,31695582.693925165,false
54130487,(2021 EN1),2025-09-11,2025-Sep-11 09:49,16.5524335112,69731412.5604092,false
54178641,(2021 NT14),2025-09-11,2025-Sep-11 01:16,17.8367960138,49483927.668514065,true
54467484,(2024 QU1),2025-09-11,2025-Sep-11 19:56,24.3965680859,55493288.25837257,false
54541104,(2025 QO1),2025-09-11,2025-Sep-11 19:05,13.5867546259,3320427.214150737,false
54542177,(2025 QL7),2025-09-11,2025-Sep-11 13:49,10.2882984795,5827685.750095871,false
54542763,(2025 QX11),2025-09-11,2025-Sep-11 20:03,7.1421861102,9091854.306626976,false
54543388,(2025 QJ17),2025-09-11,2025-Sep-11 14:30,5.7985564284,6496635.065481371,false
54544081,(2025 RR),2025-09-11,2025-Sep-11 14:39,22.3896341748,4343865.856336713,false
54544084,(2025 RU),2025-09-11,2025-Sep-11 17:55,18.6372848087,3198222.434523242,false
54545000,(2025 RK2),2025-09-11,2025-Sep-11 10:38,8.1103799176,1382690.237660458,false
54545428,(2025 RV4),2025-09-11,2025-Sep-11 15:39,5.1669627618,17560275.422202107,false
54545432,(2025 RY4),2025-09-11,2025-Sep-11 07:40,16.7469189373,16651655.73328428,false
54545433,(2025 RZ4),2025-09-11,2025-Sep-11 00:47,10.6245422072,16454964.393969132,false
54546125,(2025 SB1),2025-09-11,2025-Sep-11 06:34,7.273547826,5123840.44268546,false
54548708,(2025 ST20),2025-09-11,2025-Sep-11 18:41,8.6147352722,17569584.88269242,true
2523661,523661 (2012 LF11),2025-09-07,2025-Sep-07 01:42,25.9665380231,59480328.20381749,false
3160742,(2003 SU84),2025-09-07,2025-Sep-07 12:11,14.459379665,23355183.306594823,false
3545713,(2010 RJ43),2025-09-07,2025-Sep-07 13:04,10.7198701969,37963457.4538148,false
3781301,(2017 QY34),2025-09-07,2025-Sep-07 05:21,27.5457116905,61579875.35274692,true
54104254,(2021 AN),2025-09-07,2025-Sep-07 22:45,18.5721311251,73466441.40011124,false
54138710,(2021 HC1),2025-09-07,2025-Sep-07 22:20,7.9389990878,62096165.03836628,false
54383796,(2023 RG13),2025-09-07,2025-Sep-07 09:38,18.89690508,54811913.433663584,false
54430772,(2024 EC4),2025-09-07,2025-Sep-07 05:19,17.4391224287,72845028.88732864,false
54469533,(2024 RR8),2025-09-07,2025-Sep-07 21:50,18.5639022536,21663525.057513632,false
54510155,(2024 YY5),2025-09-07,2025-Sep-07 01:45,2.5722719977,17681839.47415239,false
54541541,(2025 QX3),2025-09-07,2025-Sep-07 22:44,11.2706243792,20555343.82958705,false
54542760,(2025 QU11),2025-09-07,2025-Sep-07 21:39,9.2120140094,17355483.79206028,false
54544766,(2025 RT1),2025-09-07,2025-Sep-07 09:41,14.9523890028,7070576.658563033,false
54545419,(2025 RF4),2025-09-07,2025-Sep-07 03:49,10.1121259242,2344252.941886597,false
54545423,(2025 RO4),2025-09-07,2025-Sep-07 23:18,7.9375867866,5588171.571699613,false
54545761,(2025 RT5),2025-09-07,2025-Sep-07 22:22,5.8779492609,20151906.977309793,false
54545757,(2025 SD),2025-09-07,2025-Sep-07 19:25,7.0258113302,5366711.313048565,false
54546462,(2025 SQ2),2025-09-07,2025-Sep-07 08:29,9.9778322473,27532337.86507544,false
54547372,(2025 SF7),2025-09-07,2025-Sep-07 04:11,11.0183641637,6301247.396804338,false
3255328,(2004 SU55),2025-09-09,2025-Sep-09 23:08,7.9733606788,31004471.501284253,false
3388354,(2007 TD66),2025-09-09,2025-Sep-09 18:11,9.7009462092,33530103.557864066,false
3472700,(2009 UZ87),2025-09-09,2025-Sep-09 16:04,3.3318085368,26847103.026366,false
3728524,(2015 SZ),2025-09-09,2025-Sep-09 19:30,16.6945611996,53030613.98666907,false
3752409,(2016 HF2),2025-09-09,2025-Sep-09 23:31,15.0129204533,48118248.12985237,false
3824978,(2018 KS),2025-09-09,2025-Sep-09 14:03,6.9569007809,36219165.91685534,false
3840690,(2019 FR),2025-09-09,2025-Sep-09 15:15,18.9732222,74421043.5398431,false
3841704,(2019 JG1),2025-09-09,2025-Sep-09 15:01,7.9022669844,7214513.326288197,false
3843526,(2019 PC2),2025-09-09,2025-Sep-09 11:52,16.3856674161,64898950.217112646,false
3989089,(2020 BG5),2025-09-09,2025-Sep-09 04:39,15.0360446096,59276659.27577044,false
54051167,(2020 PK6),2025-09-09,2025-Sep-09 23:11,13.8659569551,22714150.509569168,false
54215205,(2021 VH),2025-09-09,2025-Sep-09 14:31,4.6712063096,22928425.103810932,false
54246397,(2022 CO5),2025-09-09,2025-Sep-09 08:52,19.5944917041,44590228.79847362,false
54349260,(2023 FG),2025-09-09,2025-Sep-09 08:45,7.4025870964,30766454.288933937,false
54541714,(2025 QR4),2025-09-09,2025-Sep-09 03:59,4.7153300611,15336736.846283767,false
54544802,(2025 RW1),2025-09-09,2025-Sep-09 15:33,19.1925666022,4795493.044471744,false
54545162,(2025 RM3),2025-09-09,2025-Sep-09 02:26,6.9195963066,12046279.695414156,false
54545765,(2025 RY5),2025-09-09,2025-Sep-09 21:15,7.3126737946,25856248.95447535,false
54545778,(2025 SO),2025-09-09,2025-Sep-09 15:02,21.9601236896,6009326.047710319,false
54546121,(2025 RW6),2025-09-09,2025-Sep-09 00:10,10.9751256534,16094189.413464867,false
54549689,(2025 SM29),2025-09-09,2025-Sep-09 13:06,8.5842186064,13753450.226348829,false
3046125,(2000 QV7),2025-09-08,2025-Sep-08 06:25,29.646846908,68214230.50158624,true
3766128,(2016 YK4),2025-09-08,2025-Sep-08 18:10,9.8139337663,52532762.43300445,false
3873152,(2019 SJ9),2025-09-08,2025-Sep-08 17:54,13.6311335449,34891275.12927096,false
3878598,(2019 TW3),2025-09-08,2025-Sep-08 17:54,1.8252657896,63068782.696070105,false
54190077,(2021 QL1),2025-09-08,2025-Sep-08 05:57,12.6135502084,40028384.514070965,false
54212691,(2021 UX1),2025-09-08,2025-Sep-08 04:21,17.679588258,68042120.36619972,false
54377842,(2023 QP2),2025-09-08,2025-Sep-08 08:15,16.9373258627,56081825.24796248,false
54469024,(2024 RB6),2025-09-08,2025-Sep-08 13:04,9.9124211036,28457245.964556094,false
54476945,(2024 RO43),2025-09-08,2025-Sep-08 07:39,6.9459452909,34543382.26070899,false
54541332,(2025 QJ2),2025-09-08,2025-Sep-08 01:32,6.3945609898,13990571.945849326,false
54542765,(2025 QB12),2025-09-08,2025-Sep-08 00:24,8.1490933885,8559232.916821208,false
54543545,(2025 QF23),2025-09-08,2025-Sep-08 08:06,4.6141592673,19034465.297155116,false
3440393,(2008 WL61),2025-09-10,2025-Sep-10 08:12,6.60006615,20279699.252341576,false
3545514,(2010 QA5),2025-09-10,2025-Sep-10 13:08,20.3216843202,20186093.306959,false
3728732,(2015 SJ7),2025-09-10,2025-Sep-10 19:43,16.2567967061,28399553.007438265,false
3781587,(2017 SH2),2025-09-10,2025-Sep-10 17:30,4.8655238225,28235972.733162124,false
54248464,(2022 DK2),2025-09-10,2025-Sep-10 21:36,27.7567546453,61111616.99540931,false
54305656,(2022 SP4),2025-09-10,2025-Sep-10 17:33,19.6548435284,60232670.88175406,false
54336231,(2022 YJ2),2025-09-10,2025-Sep-10 04:32,25.5594317009,73390137.76485543,false
54423318,(2024 BA5),2025-09-10,2025-Sep-10 01:36,11.4736411199,49695288.14112759,false
54540908,(2025 PX2),2025-09-10,2025-Sep-10 23:28,6.1657897845,13398359.964904564,false
54542541,(2025 QV9),2025-09-10,2025-Sep-10 13:29,4.6122001471,2009102.924609732,false
54544865,(2025 RZ1),2025-09-10,2025-Sep-10 20:09,6.4656718407,5341183.304200711,false
54545151,(2025 RA3),2025-09-10,2025-Sep-10 00:29,9.8790096916,2015201.625855383,false
54545157,(2025 RH3),2025-09-10,2025-Sep-10 03:56,13.1315023426,2689227.275683167,false
54545161,(2025 RL3),2025-09-10,2025-Sep-10 01:39,34.4685014442,22440687.607820626,false
54545435,(2025 RB5),2025-09-10,2025-Sep-10 09:19,4.2785793188,16594109.77103351,false
54545427,(2025 SA),2025-09-10,2025-Sep-10 15:04,15.0442556219,2818520.107109771,false
54545777,(2025 SM),2025-09-10,2025-Sep-10 18:21,9.892949151,3274984.45261253,false
54546140,(2025 SS1),2025-09-10,2025-Sep-10 03:48,17.3848832321,18453307.61145741,false
54547361,(2025 SH6),2025-09-10,2025-Sep-10 07:34,2.1038939751,1300809.803248055,false
2529951,529951 (2010 UD),2025-10-14,2025-Oct-14 12:26,13.24977885,47339925.687420115,true
3736412,(2015 XX169),2025-10-14,2025-Oct-14 19:13,5.2770699064,32981077.90890494,false
54054405,(2020 SB),2025-10-14,2025-Oct-14 05:38,13.7484045457,37682424.615608305,false
54236586,(2022 AY5),2025-10-14,2025-Oct-14 08:00,8.3975611978,2847170.417981756,false
54290058,(2022 NU1),2025-10-14,2025-Oct-14 16:14,7.5852661643,51055631.68832404,false
54317172,(2022 UX1),2025-10-14,2025-Oct-14 15:02,11.4455888696,15475980.000515977,false
54352304,(2023 FQ4),2025-10-14,2025-Oct-14 06:29,13.9973336505,32062728.868195284,false
54533416,(2025 KZ3),2025-10-14,2025-Oct-14 21:41,1.9469452065,14495036.862311764,false
54545776,(2025 SN),2025-10-14,2025-Oct-14 18:07,7.3449787684,8869696.024314508,false
54545786,(2025 SV),2025-10-14,2025-Oct-14 21:17,4.1593773456,28768617.011442,false
54549107,(2025 PV16),2025-10-14,2025-Oct-14 15:27,11.911973773,26448219.54429708,false
54549681,(2025 SC29),2025-10-14,2025-Oct-14 05:00,6.7469493985,5717849.123968496,false
2085770,85770 (1998 UP1),2025-10-13,2025-Oct-13 22:50,16.3684345492,57986612.60543506,false
3430307,(2008 TA4),2025-10-13,2025-Oct-13 18:43,8.1450322422,11973437.560392903,false
3655550,(2013 YC38),2025-10-13,2025-Oct-13 16:35,1.5975066207,70511443.32075813,false
3694787,(2014 US115),2025-10-13,2025-Oct-13 22:28,6.7130410357,38192014.90469481,false
3781983,(2017 SA20),2025-10-13,2025-Oct-13 11:45,17.0783532909,56353918.14737735,false
3799834,(2018 EW1),2025-10-13,2025-Oct-13 21:32,9.8258872287,12781156.328355258,false
54392060,(2023 SO11),2025-10-13,2025-Oct-13 21:05,11.6100779759,46630792.20002372,false
54417744,(2023 YY),2025-10-13,2025-Oct-13 17:15,10.2112232345,29910121.95777979,false
54430152,(2024 ET2),2025-10-13,2025-Oct-13 08:33,20.7949940073,35722081.201872334,false
54430725,(2024 ET3),2025-10-13,2025-Oct-13 16:05,8.3853124293,37016403.90292486,false
54486929,(2024 TT),2025-10-13,2025-Oct-13 05:39,14.393094855,44113176.0610719,false
54539064,(2025 OM5),2025-10-13,2025-Oct-13 07:04,6.9386525152,17212343.538515635,false
54547725,(2025 SV7),2025-10-13,2025-Oct-13 07:33,16.2721122457,15074108.061637217,false
2461397,461397 (2001 SD170),2025-10-16,2025-Oct-16 07:43,15.485028075,20298210.07390134,false
3387793,(2007 TS19),2025-10-16,2025-Oct-16 09:08,11.3204235086,51433934.30326685,true
3410533,(2008 JL24),2025-10-16,2025-Oct-16 17:25,2.4909296778,16032152.582995843,false
3655761,(2014 AE29),2025-10-16,2025-Oct-16 07:55,15.6836376558,55834766.056113414,false
3759293,(2016 RJ20),2025-10-16,2025-Oct-16 00:37,12.5722130199,62352957.217235416,false
3837954,(2019 BB1),2025-10-16,2025-Oct-16 03:08,8.947568649,19869074.805842515,false
54006054,(2020 DT4),2025-10-16,2025-Oct-16 05:30,12.2142547595,46493523.70775593,false
54495415,(2024 UH2),2025-10-16,2025-Oct-16 18:41,8.245293356,10592209.208077872,false
54495421,(2024 UN2),2025-10-16,2025-Oct-16 09:54,17.121918209,43447891.6691046,false
54546128,(2025 RZ6),2025-10-16,2025-Oct-16 08:04,6.3162513987,15632579.350027718,false
54547736,(2025 SC11),2025-10-16,2025-Oct-16 22:48,6.5908229056,14228787.18090016,false
54549124,(2025 SX26),2025-10-16,2025-Oct-16 02:19,8.4325861191,3314364.311675377,false
54549679,(2025 SQ27),2025-10-16,2025-Oct-16 07:08,7.5071683757,5832067.800823485,false
3120896,(2002 GD10),2025-10-15,2025-Oct-15 11:49,10.7898861584,56276889.54588372,false
3625730,(2013 CY),2025-10-15,2025-Oct-15 16:40,12.5263297474,49793994.43141059,false
3752106,(2016 HL),2025-10-15,2025-Oct-15 21:28,30.6133900559,69440668.23239656,true
3774682,(2017 KK3),2025-10-15,2025-Oct-15 16:59,18.4607085099,35352858.54932747,false
3792461,(2017 YE),2025-10-15,2025-Oct-15 21:28,4.583895952,57301608.057686694,false
3838930,(2019 EA2),2025-10-15,2025-Oct-15 04:33,9.1989685645,44777778.33163136,false
3841762,(2019 JZ2),2025-10-15,2025-Oct-15 09:54,20.7275115909,13908692.9176569,false
54017186,(2020 KJ3),2025-10-15,2025-Oct-15 19:47,17.2270219818,36246660.49442286,false
54136202,(2021 GN6),2025-10-15,2025-Oct-15 18:48,6.3640301983,38347306.76882275,false
54226792,(2021 XB2),2025-10-15,2025-Oct-15 13:37,28.3856496037,57821861.12943469,false
54268089,(2022 FR4),2025-10-15,2025-Oct-15 16:14,5.3355637528,20897311.141478114,false
54277086,(2022 HK4),2025-10-15,2025-Oct-15 14:39,12.7867227736,68296800.43258147,false
54317171,(2022 UW1),2025-10-15,2025-Oct-15 10:04,15.0208650938,27067169.735978637,false
54317870,(2022 UY3),2025-10-15,2025-Oct-15 14:21,7.408733306,3891059.373232685,false
54330041,(2022 WT7),2025-10-15,2025-Oct-15 15:07,13.7641245672,49365816.66451869,false
54357208,(2023 HX6),2025-10-15,2025-Oct-15 19:42,14.3497063022,36410750.86751612,false
54445922,(2024 LQ1),2025-10-15,2025-Oct-15 09:18,7.7474855043,24736096.845152225,false
54529811,(2025 JH2),2025-10-15,2025-Oct-15 11:01,6.3828313111,20180479.676806822,false
54547737,(2025 SJ11),2025-10-15,2025-Oct-15 07:05,10.8662782369,14181331.93905599,false
3840842,(2019 GK3),2025-10-18,2025-Oct-18 07:33,3.3974657911,26824349.42969559,false
3879241,(2019 UV),2025-10-18,2025-Oct-18 15:24,11.6659995051,23114513.35001473,false
3888748,(2019 UG12),2025-10-18,2025-Oct-18 04:08,16.2077052523,21299753.392316673,false
54144922,(2021 JK4),2025-10-18,2025-Oct-18 22:56,14.6209263149,59483894.84143509,false
54316897,(2022 UY),2025-10-18,2025-Oct-18 07:20,8.5484584041,13058001.967059813,false
54317179,(2022 UD2),2025-10-18,2025-Oct-18 01:57,5.0560354097,14023850.784899537,false
54340273,(2023 BV5),2025-10-18,2025-Oct-18 16:16,4.9846943207,55951810.45721526,false
54535134,(2025 MT1),2025-10-18,2025-Oct-18 01:52,2.0055020532,15350949.885596087,false
54546413,(2025 SK2),2025-10-18,2025-Oct-18 08:14,2.2406626821,27262420.896599296,false
54546616,(2025 SO3),2025-10-18,2025-Oct-18 11:58,5.8428203,16573318.644101122,false
3548080,(2010 TJ7),2025-10-17,2025-Oct-17 23:01,12.3147719236,44448459.81884454,false
3694529,(2014 UN114),2025-10-17,2025-Oct-17 03:53,12.2461515702,37725765.43731429,false
3773650,(2017 FH128),2025-10-17,2025-Oct-17 23:58,16.3322842477,68982883.49121381,false
3799826,(2018 ER1),2025-10-17,2025-Oct-17 09:52,10.1493581757,31867610.460724466,false
54111243,(2021 CF3),2025-10-17,2025-Oct-17 14:38,9.9276800386,27652727.828062605,false
54203700,(2021 TR3),2025-10-17,2025-Oct-17 18:57,18.5353381587,74315176.8073517,false
54219289,(2021 VV10),2025-10-17,2025-Oct-17 19:21,12.161230915,33930277.57587811,false
54278143,(2022 JO),2025-10-17,2025-Oct-17 16:36,6.1048361618,56607418.76919224,false
54316690,(2022 UO),2025-10-17,2025-Oct-17 20:19,18.0102964349,67934517.71498463,false
54373546,(2023 ML),2025-10-17,2025-Oct-17 22:28,15.3003864934,70622163.14279042,false
54412463,(2023 XL),2025-10-17,2025-Oct-17 14:55,21.5190109093,60881315.86167616,false
54424569,(2024 CF1),2025-10-17,2025-Oct-17 05:11,9.6313074755,37204928.84411458,false
54544996,(2025 RE2),2025-10-17,2025-Oct-17 06:52,5.2419779236,22102253.618101522,false
3092305,(2001 ND13),2025-10-19,2025-Oct-19 22:10,9.868301985,22677252.68860664,false
3557536,(2011 CL50),2025-10-19,2025-Oct-19 03:42,3.0952443408,25176791.181591064,false
3645236,(2013 PV2),2025-10-19,2025-Oct-19 12:40,10.4851802922,29818104.891374484,false
3708945,(2015 BM510),2025-10-19,2025-Oct-19 16:51,6.1934225638,12164461.728478203,false
3728897,(2015 TB),2025-10-19,2025-Oct-19 12:16,10.1242993258,37988300.394176774,false
54017084,(2020 KR),2025-10-19,2025-Oct-19 04:33,11.7988943023,15893652.346745841,false
54102519,(2020 YN4),2025-10-19,2025-Oct-19 00:14,3.1081056961,25213483.529879145,false
54111245,(2021 CH3),2025-10-19,2025-Oct-19 05:09,14.4119704741,53192970.550368614,false
54219796,(2021 VP12),2025-10-19,2025-Oct-19 14:11,19.6228165394,56825873.80111222,false
54317865,(2022 UU3),2025-10-19,2025-Oct-19 09:28,21.7666807109,18833265.736268792,false
54321819,(2022 UU15),2025-10-19,2025-Oct-19 03:00,16.0569656991,5667764.53500142,false
3471585,(2009 UC),2025-10-25,2025-Oct-25 15:17,22.4517994095,73240137.56634384,false
3611399,(2012 TP231),2025-10-25,2025-Oct-25 02:45,6.6748165102,5824214.316562734,false
3761739,(2016 UZ40),2025-10-25,2025-Oct-25 04:45,28.0721843162,31274486.15716951,false
3785790,(2017 TG5),2025-10-25,2025-Oct-25 00:08,17.8522504933,31022400.207612272,false
3803910,(2018 HP),2025-10-25,2025-Oct-25 09:58,19.7581734106,74144094.45421143,false
3831731,(2018 TV4),2025-10-25,2025-Oct-25 08:36,18.2342699012,26700348.817397468,false
3841509,(2019 HE),2025-10-25,2025-Oct-25 19:16,17.0278868366,41511907.35133966,false
3843427,(2019 OV3),2025-10-25,2025-Oct-25 14:24,9.4162530655,48003290.6489566,false
54278317,(2022 JL1),2025-10-25,2025-Oct-25 02:21,11.7794061929,36290545.28390373,false
54297618,(2022 QK4),2025-10-25,2025-Oct-25 01:56,11.7638998505,61054753.60335999,false
54374826,(2023 NX),2025-10-25,2025-Oct-25 16:14,3.5279782444,69824242.82587604,false
2099907,99907 (1989 VA),2025-10-24,2025-Oct-24 23:52,19.827032048,27622619.356832154,false
3541504,(2010 OF101),2025-10-24,2025-Oct-24 16:20,13.765157256,15867849.61636952,false
3616699,(2012 VP6),2025-10-24,2025-Oct-24 21:05,4.485072737,17538522.740000505,false
3762462,(2016 TH94),2025-10-24,2025-Oct-24 12:24,13.0762634477,12209941.321012003,false
3774066,(2017 HU2),2025-10-24,2025-Oct-24 17:36,8.5330490742,40011761.81210783,false
3785785,(2017 TW4),2025-10-24,2025-Oct-24 03:29,6.1320178069,11919859.068292616,false
3789602,(2017 WS12),2025-10-24,2025-Oct-24 00:05,17.1301484571,71708815.45700935,false
54016236,(2020 FS1),2025-10-24,2025-Oct-24 21:02,16.43557818,51989930.86889288,false
54075592,(2020 UW2),2025-10-24,2025-Oct-24 12:37,10.8678738,31887214.67815627,false
54264233,(2022 FY),2025-10-24,2025-Oct-24 06:15,8.0787416527,40197003.528844655,false
54322245,(2022 UP20),2025-10-24,2025-Oct-24 18:06,9.8125115688,8535182.171979817,false
54323520,(2022 UM28),2025-10-24,2025-Oct-24 14:20,17.9890670796,28946904.072800398,false
54544085,(2025 RW),2025-10-24,2025-Oct-24 06:36,1.7114610055,23888592.92757762,false
54550517,(2025 TV),2025-10-24,2025-Oct-24 13:38,12.1311890436,10607065.712708425,false
2162142,162142 (1998 VR),2025-10-26,2025-Oct-26 17:22,12.3530070794,29772682.220830217,false
2208023,208023 (1999 AQ10),2025-10-26,2025-Oct-26 04:34,16.1585371089,44350723.61090935,true
3457386,(2009 HC),2025-10-26,2025-Oct-26 10:59,4.2074988705,3276522.139198686,false
54006023,(2020 DR4),2025-10-26,2025-Oct-26 09:49,13.82763864,61096028.14936596,false
54016365,(2020 FA5),2025-10-26,2025-Oct-26 02:21,26.5351653292,6031044.1129648,true
54137796,(2021 GD13),2025-10-26,2025-Oct-26 12:55,28.7204948044,56621407.47153871,false
54290859,(2022 OQ),2025-10-26,2025-Oct-26 02:42,6.2635226559,35027382.11375649,false
54433731,(2024 GT3),2025-10-26,2025-Oct-26 03:32,9.7835022401,12649592.077669509,false
54496029,(2024 UK5),2025-10-26,2025-Oct-26 05:22,27.0111168478,72717039.2029476,false
3388312,(2007 TR24),2025-10-21,2025-Oct-21 10:44,24.657086781,28618197.69953783,true
3426655,(2008 RE1),2025-10-21,2025-Oct-21 03:02,13.123781032,42713594.742869526,false
3704149,(2015 BB4),2025-10-21,2025-Oct-21 11:41,6.2038440879,68940328.0882449,false
3735998,(2015 XQ55),2025-10-21,2025-Oct-21 06:09,15.1553066353,16675612.515703524,false
3773922,(2017 GW6),2025-10-21,2025-Oct-21 19:42,14.0509513298,30269014.27900968,false
3786450,(2017 TL6),2025-10-21,2025-Oct-21 17:49,9.7317036799,13401894.319301821,false
54217988,(2021 VY7),2025-10-21,2025-Oct-21 02:54,7.3124558239,58124372.706223235,false
54316911,(2022 UM1),2025-10-21,2025-Oct-21 06:24,20.5975210562,59567494.75376528,false
54356041,(2023 HD4),2025-10-21,2025-Oct-21 06:50,14.8462677798,60249902.91080149,false
54397152,(2023 UK3),2025-10-21,2025-Oct-21 10:28,8.9779328496,2555513.617761045,false
54419602,(2024 AB2),2025-10-21,2025-Oct-21 21:36,9.5355353475,15618506.528798947,false
54541492,(2025 QW2),2025-10-21,2025-Oct-21 08:58,5.9251437351,20092539.047640506,false
54547370,(2025 SD7),2025-10-21,2025-Oct-21 08:20,12.5830887749,3820745.367415498,false
3718762,(2015 HQ171),2025-10-20,2025-Oct-20 05:23,19.5215233904,57796387.27501577,false
3797755,(2018 BR1),2025-10-20,2025-Oct-20 16:15,11.5730711645,26595381.078346048,false
3836114,(2018 VV4),2025-10-20,2025-Oct-20 21:44,21.1677926127,62138736.7624628,false
3837541,(2019 AD),2025-10-20,2025-Oct-20 19:50,4.8667809335,42517233.62589262,false
3873146,(2019 SB9),2025-10-20,2025-Oct-20 00:04,23.4858179295,73013416.78835297,false
3878603,(2019 TC4),2025-10-20,2025-Oct-20 06:20,17.403298758,71088842.37493187,false
54016919,(2020 HT9),2025-10-20,2025-Oct-20 14:10,21.1713691143,44807229.72413741,false
54054740,(2020 TC),2025-10-20,2025-Oct-20 03:36,32.4734773327,58014589.77077141,false
54320707,(2022 UO10),2025-10-20,2025-Oct-20 02:12,11.0906950278,14683502.682423258,false
54338714,(2023 AW),2025-10-20,2025-Oct-20 21:28,8.3167609405,37793141.96927573,false
54360724,(2023 KF5),2025-10-20,2025-Oct-20 04:51,20.6137202829,58639465.23488792,false
54402642,(2023 VC2),2025-10-20,2025-Oct-20 12:30,18.2863642077,57079332.969357334,false
54546461,(2025 SO2),2025-10-20,2025-Oct-20 12:24,10.308633414,12547978.726777738,false
2144900,144900 (2004 VG64),2025-10-23,2025-Oct-23 01:57,28.475968817,12784021.546439795,true
3691090,(2014 SP260),2025-10-23,2025-Oct-23 17:52,5.4839481719,37048861.19535239,false
3720002,(2015 KW120),2025-10-23,2025-Oct-23 21:15,18.7323453875,30534207.649861213,false
3750672,(2016 GE135),2025-10-23,2025-Oct-23 18:06,16.4183998583,42770501.35374349,false
3802033,(2018 FZ2),2025-10-23,2025-Oct-23 06:10,9.7104706028,39005519.11596304,false
3825235,(2018 LQ5),2025-10-23,2025-Oct-23 11:16,6.8630374225,63502914.592826076,false
3836098,(2018 VS3),2025-10-23,2025-Oct-23 13:51,14.3282783183,33789241.56597289,false
54016533,(2020 GE3),2025-10-23,2025-Oct-23 15:34,9.0636858456,43423122.091538064,false
54106538,(2021 BW1),2025-10-23,2025-Oct-23 02:47,4.5914573144,30906143.57393406,false
54216320,(2021 VO2),2025-10-23,2025-Oct-23 15:36,10.495466812,53847798.26065993,false
54246999,(2022 CG7),2025-10-23,2025-Oct-23 00:57,18.2975277413,37250953.82560304,false
54276379,(2022 HM1),2025-10-23,2025-Oct-23 04:22,13.2849680425,5773070.395158614,false
54383297,(2023 RG11),2025-10-23,2025-Oct-23 06:17,9.59611237,41568499.627169184,false
54393696,(2023 TG14),2025-10-23,2025-Oct-23 17:52,7.9771198252,8239014.457426274,false
54404389,(2023 VC7),2025-10-23,2025-Oct-23 07:04,6.4034055171,33354298.714123428,false
54433331,(2024 GE2),2025-10-23,2025-Oct-23 06:21,4.3039224187,19333182.653086428,false
3826773,(2018 PN21),2025-10-22,2025-Oct-22 13:04,17.608379672,69625153.34294607,false
3838892,(2019 ER),2025-10-22,2025-Oct-22 19:35,8.9298572366,42832638.220308185,false
3841761,(2019 JY2),2025-10-22,2025-Oct-22 00:53,19.5890193943,59262852.26003708,false
54144240,(2021 JZ2),2025-10-22,2025-Oct-22 09:39,24.9038897779,46966529.67317628,false
54336956,(2022 YV5),2025-10-22,2025-Oct-22 14:42,7.5017500725,57383214.86263508,false
54384759,(2023 SY),2025-10-22,2025-Oct-22 08:39,14.7616149791,51266028.72073519,false
54393421,(2023 TK12),2025-10-22,2025-Oct-22 00:07,21.7519303758,61200734.19686339,false
54433329,(2024 GD2),2025-10-22,2025-Oct-22 17:04,4.2319389822,6833654.607339626,false
