id,name,diameter_meters,diameter_km,is_hazardous,is_sentry_object,absolute_magnitude_h,latest_approach_date,latest_velocity_km_s,latest_distance_km,total_approaches,nasa_jpl_url,orbit_id,orbit_uncertainty,minimum_orbit_intersection,eccentricity,semi_major_axis,inclination,orbital_period,perihelion_distance,aphelion_distance,mean_anomaly,mean_motion,orbit_class_type,orbit_class_description,orbit_class_range,estimated_mass_kg,kinetic_energy_mt,potential_crater_km,threat_category
2509505,509505 (2007 VL8),244.09,0.2441,false,false,21.23,2025-10-30,26.4021429796,74434294.7994894,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2509505,,,,,,,,,,,,,,,22842715333,1902.8494,7.49,GLOBAL
3164410,(2003 UG22),247.48,0.2475,false,false,21.2,2025-10-30,25.2441463566,74516130.74349526,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3164410,,,,,,,,,,,,,,,23809360326,1813.2072,7.40,GLOBAL
3552538,(2010 WC3),159.05,0.1591,false,false,22.16,2025-10-30,17.0203480229,56516044.838989854,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3552538,,,,,,,,,,,,,,,6320446035,218.8079,4.36,CONTINENTAL
3651199,(2013 TW135),332.31,0.3323,false,false,20.56,2025-10-30,21.6203581448,74597044.89534576,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3651199,,,,,,,,,,,,,,,57643152935,3219.9700,8.55,GLOBAL
3669149,(2014 HH123),56.69,0.0567,false,false,24.4,2025-10-30,17.218732175,53759812.87181091,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3669149,,,,,,,,,,,,,,,286251471,10.1421,2.03,REGIONAL
3733147,(2015 VR1),285.46,0.2855,false,false,20.89,2025-10-30,9.8648062546,66566545.75352284,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3733147,,,,,,,,,,,,,,,36538248707,424.9161,5.15,CONTINENTAL
3842752,(2019 LB1),17.12,0.0171,false,false,27,2025-10-30,9.2149760068,29325149.00280454,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842752,,,,,,,,,,,,,,,7884020,0.0800,0.60,MINIMAL
54099951,(2020 XZ4),45.24,0.0452,false,false,24.89,2025-10-30,7.1126873159,61037947.15033314,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54099951,,,,,,,,,,,,,,,145461388,0.8794,1.10,MINIMAL
54111254,(2021 CR3),118.45,0.1185,false,false,22.8,2025-10-30,14.9165997403,40375330.727311574,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54111254,,,,,,,,,,,,,,,2610644446,69.4170,3.28,REGIONAL
54278174,(2022 JP),88.62,0.0886,false,false,23.43,2025-10-30,15.3914641428,52813890.80441072,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54278174,,,,,,,,,,,,,,,1093321095,30.9518,2.68,REGIONAL
54329643,(2022 WG7),41.26,0.0413,false,false,25.09,2025-10-30,14.823348319,64285518.84045326,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54329643,,,,,,,,,,,,,,,110343747,2.8975,1.48,LOCAL
54347915,(2023 EA1),39.22,0.0392,false,false,25.2,2025-10-30,28.753255531,71335800.55829912,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54347915,,,,,,,,,,,,,,,94786771,9.3648,1.99,LOCAL
54352569,(2023 FT5),75.08,0.0751,false,false,23.79,2025-10-30,12.961372622,73389473.05663966,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54352569,,,,,,,,,,,,,,,664886825,13.3484,2.17,REGIONAL
54465827,(2024 PK3),19.39,0.0194,false,false,26.73,2025-10-30,19.9451292894,71846671.06107773,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54465827,,,,,,,,,,,,,,,11448477,0.5443,0.97,MINIMAL
3599872,(2012 DR32),47.16,0.0472,false,false,24.8,2025-10-29,12.6789433327,49363422.0514136,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3599872,,,,,,,,,,,,,,,164720529,3.1644,1.51,LOCAL
3653322,(2013 UM9),52.43,0.0524,false,false,24.57,2025-10-29,14.6649270564,40672052.16342114,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653322,,,,,,,,,,,,,,,226332921,5.8168,1.76,LOCAL
3835971,(2018 VM1),34.16,0.0342,false,false,25.5,2025-10-29,15.0719108884,8792129.10984547,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3835971,,,,,,,,,,,,,,,62624998,1.7001,1.30,LOCAL
3883104,(2019 UC8),25.09,0.0251,false,false,26.17,2025-10-29,10.822494148,33215252.146452185,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3883104,,,,,,,,,,,,,,,24816911,0.3474,0.87,MINIMAL
54309248,(2022 SW20),21.75,0.0218,false,false,26.48,2025-10-29,21.5799904848,47187501.10582732,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54309248,,,,,,,,,,,,,,,16171404,0.9000,1.11,MINIMAL
54321813,(2022 UT14),17.85,0.0178,false,false,26.91,2025-10-29,19.5427954467,7875891.643070867,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54321813,,,,,,,,,,,,,,,8927867,0.4075,0.91,MINIMAL
54496624,(2024 UU9),19.48,0.0195,false,false,26.72,2025-10-29,19.4024875889,48785791.718932845,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496624,,,,,,,,,,,,,,,11607741,0.5222,0.96,MINIMAL
54540497,(2025 PK2),115.22,0.1152,false,false,22.86,2025-10-29,7.6181658587,27515254.042637818,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54540497,,,,,,,,,,,,,,,2402966563,16.6658,2.29,REGIONAL
3373917,(2007 GS4),247.48,0.2475,false,false,21.2,2025-10-28,14.0466173557,17478120.789853778,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3373917,,,,,,,,,,,,,,,23809360326,561.3963,5.52,CONTINENTAL
3766337,(2017 AP4),17.12,0.0171,false,false,27,2025-10-28,13.6347125253,26829276.6001017,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3766337,,,,,,,,,,,,,,,7884020,0.1752,0.73,MINIMAL
54209314,(2021 TB15),93.23,0.0932,false,false,23.32,2025-10-28,21.4387012601,63641815.78128725,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54209314,,,,,,,,,,,,,,,1272763545,69.9074,3.28,REGIONAL
54212688,(2021 UT1),41.64,0.0416,false,false,25.07,2025-10-28,13.2919957017,13329251.942316381,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54212688,,,,,,,,,,,,,,,113435170,2.3950,1.41,LOCAL
54391035,(2023 TH2),13.60,0.0136,false,false,27.5,2025-10-28,23.414651718,68258586.18028252,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54391035,,,,,,,,,,,,,,,3951370,0.2589,0.81,MINIMAL
3763925,(2016 VH6),24.75,0.0247,false,false,26.2,2025-11-04,13.0428095513,11938668.158085587,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763925,,,,,,,,,,,,,,,23809360,0.4840,0.95,MINIMAL
3782066,(2017 TH1),35.12,0.0351,false,false,25.44,2025-11-04,10.7707178936,19303868.561505467,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3782066,,,,,,,,,,,,,,,68037403,0.9432,1.12,MINIMAL
54216378,(2021 VE4),68.16,0.0682,false,false,24,2025-11-04,11.8157533577,35668432.65308953,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54216378,,,,,,,,,,,,,,,497448044,8.2994,1.93,LOCAL
54316551,(2022 TQ2),17.20,0.0172,false,false,26.99,2025-11-04,24.5325561059,64496654.54226711,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54316551,,,,,,,,,,,,,,,7993698,0.5749,0.99,MINIMAL
54402652,(2023 VM2),51.47,0.0515,false,false,24.61,2025-11-04,15.0044836625,43688895.88716541,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54402652,,,,,,,,,,,,,,,214164620,5.7619,1.76,LOCAL
54505729,(2024 XF11),42.42,0.0424,false,false,25.03,2025-11-04,7.836362584,12356323.031284234,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54505729,,,,,,,,,,,,,,,119880274,0.8797,1.10,MINIMAL
2306383,306383 (1993 VD),216.54,0.2165,true,false,21.49,2025-11-03,12.0937452605,36229439.909612484,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2306383,,,,,,,,,,,,,,,15949524043,278.7711,4.64,CONTINENTAL
3117427,(2002 EM7),56.69,0.0567,false,true,24.4,2025-11-03,15.3883398652,60678936.871182755,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3117427,,,,,,,,,,,,,,,286251471,8.1005,1.91,LOCAL
54017094,(2020 KA1),19.66,0.0197,false,false,26.7,2025-11-03,10.7730306397,35581476.437746964,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017094,,,,,,,,,,,,,,,11932947,0.1655,0.72,MINIMAL
54342586,(2023 EE),72.03,0.0720,false,false,23.88,2025-11-03,15.6720885528,21722362.677693553,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54342586,,,,,,,,,,,,,,,587148192,17.2338,2.31,REGIONAL
54385807,(2023 SK3),28.81,0.0288,false,false,25.87,2025-11-03,7.7803801857,44313862.80045986,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54385807,,,,,,,,,,,,,,,37561915,0.2717,0.82,MINIMAL
54404099,(2023 VK6),17.85,0.0178,false,false,26.91,2025-11-03,9.6040575338,2924963.060676835,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54404099,,,,,,,,,,,,,,,8927867,0.0984,0.64,MINIMAL
54496386,(2024 UY6),28.68,0.0287,false,false,25.88,2025-11-03,20.7777632017,50138334.85919282,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496386,,,,,,,,,,,,,,,37046546,1.9113,1.33,LOCAL
2138175,138175 (2000 EE104),343.20,0.3432,true,false,20.49,2025-11-06,6.3696666511,18284485.487655617,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2138175,,,,,,,,,,,,,,,63496198883,307.8644,4.75,CONTINENTAL
3311964,(2006 AM4),187.73,0.1877,true,false,21.8,2025-11-06,29.3116057392,40246260.36287745,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3311964,,,,,,,,,,,,,,,10393162738,1067.1004,6.49,GLOBAL
3401433,(2008 CT1),12.40,0.0124,false,true,27.7,2025-11-06,27.4750410566,64276072.557751045,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3401433,,,,,,,,,,,,,,,2997421,0.2704,0.82,MINIMAL
3558382,(2011 ED12),18.77,0.0188,false,false,26.8,2025-11-06,6.2679225824,17899084.738017254,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3558382,,,,,,,,,,,,,,,10393163,0.0488,0.53,MINIMAL
3703013,(2014 YW14),12.99,0.0130,false,false,27.6,2025-11-06,8.4953124555,14722375.225189362,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3703013,,,,,,,,,,,,,,,3441500,0.0297,0.47,MINIMAL
3789479,(2017 WQ1),43.41,0.0434,false,false,24.98,2025-11-06,21.5635603071,57260827.03505386,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789479,,,,,,,,,,,,,,,128454028,7.1378,1.85,LOCAL
3892708,(2019 VZ3),42.03,0.0420,false,false,25.05,2025-11-06,16.4682638359,66240258.60221498,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892708,,,,,,,,,,,,,,,116613204,3.7794,1.58,LOCAL
54220001,(2021 VU12),60.19,0.0602,false,false,24.27,2025-11-06,9.1536912562,18596876.253462587,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54220001,,,,,,,,,,,,,,,342568738,3.4302,1.54,LOCAL
54321095,(2022 UA13),22.88,0.0229,false,false,26.37,2025-11-06,29.8016146204,62449227.7250795,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54321095,,,,,,,,,,,,,,,18825552,1.9980,1.35,LOCAL
54357276,(2023 HP7),33.08,0.0331,false,false,25.57,2025-11-06,24.0106183625,73342978.18824153,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54357276,,,,,,,,,,,,,,,56852259,3.9168,1.60,LOCAL
54377574,(2023 QB2),24.18,0.0242,false,false,26.25,2025-11-06,5.3733178874,31685151.50372623,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54377574,,,,,,,,,,,,,,,22220188,0.0767,0.60,MINIMAL
3709286,(2002 LX64),247.48,0.2475,true,false,21.2,2025-11-05,27.920674683,52635943.33021722,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3709286,,,,,,,,,,,,,,,23809360326,2218.0834,7.79,GLOBAL
3309832,(2005 YO128),51.71,0.0517,false,false,24.6,2025-11-05,13.8516754215,48285334.8734828,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3309832,,,,,,,,,,,,,,,217143947,4.9789,1.70,LOCAL
3551067,(2010 VD72),211.61,0.2116,true,false,21.54,2025-11-05,13.992487497,27855727.350520764,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3551067,,,,,,,,,,,,,,,14884961909,348.2699,4.90,CONTINENTAL
3559839,(2011 EL51),178.46,0.1785,true,false,21.91,2025-11-05,20.7312994732,13254373.211812522,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3559839,,,,,,,,,,,,,,,8927867323,458.5420,5.25,CONTINENTAL
3836745,(2018 XJ1),22.57,0.0226,false,false,26.4,2025-11-05,11.6962254892,29839132.18846424,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836745,,,,,,,,,,,,,,,18061247,0.2953,0.84,MINIMAL
3842898,(2019 LK6),67.23,0.0672,false,false,24.03,2025-11-05,22.1637792267,63839674.911495194,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842898,,,,,,,,,,,,,,,477251968,28.0165,2.61,REGIONAL
54088811,(2020 WL),54.14,0.0541,false,false,24.5,2025-11-05,8.9109270821,20208174.416324396,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54088811,,,,,,,,,,,,,,,249314609,2.3658,1.41,LOCAL
54306612,(2022 SS6),145.73,0.1457,false,false,22.35,2025-11-05,19.3439966204,62707861.67812514,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54306612,,,,,,,,,,,,,,,4861247442,217.3794,4.36,CONTINENTAL
54312825,(2022 TF),36.94,0.0369,false,false,25.33,2025-11-05,13.8287633098,36156957.288192414,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54312825,,,,,,,,,,,,,,,79204112,1.8101,1.32,LOCAL
54427945,(2024 DY),6.75,0.0068,false,false,29.02,2025-11-05,8.9245115912,18304607.119240392,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54427945,,,,,,,,,,,,,,,483891,0.0046,0.30,MINIMAL
54496024,(2024 UB5),9.45,0.0095,false,true,28.29,2025-11-05,19.3772101983,40253167.012299396,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54496024,,,,,,,,,,,,,,,1326624,0.0595,0.56,MINIMAL
54527457,(2025 HE3),9.76,0.0098,false,false,28.22,2025-11-05,4.8968589614,22671003.312386326,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54527457,,,,,,,,,,,,,,,1461328,0.0042,0.29,MINIMAL
54535146,(2025 MK2),15.83,0.0158,false,false,27.17,2025-11-05,3.7419681358,25323338.406946663,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54535146,,,,,,,,,,,,,,,6233726,0.0104,0.36,MINIMAL
54547365,(2025 SO6),46.36,0.0464,false,false,24.837,2025-11-05,3.1986501411,11797872.25276171,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54547365,,,,,,,,,,,,,,,156512031,0.1914,0.75,MINIMAL
2481127,481127 (2005 UJ6),215.55,0.2155,false,false,21.5,2025-11-08,27.9761751978,71199142.63477795,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2481127,,,,,,,,,,,,,,,15730688369,1471.3051,7.03,GLOBAL
3307228,(2005 XT77),224.67,0.2247,true,false,21.41,2025-11-08,10.6350665301,39992924.98686976,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3307228,,,,,,,,,,,,,,,17813437223,240.7723,4.47,CONTINENTAL
3432703,(2008 US2),74.74,0.0747,false,false,23.8,2025-11-08,3.2359587407,17613227.592900064,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3432703,,,,,,,,,,,,,,,655764236,0.8206,1.08,MINIMAL
3883085,(2019 UH7),13.85,0.0139,false,false,27.46,2025-11-08,5.7872736231,5093892.489969521,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3883085,,,,,,,,,,,,,,,4175877,0.0167,0.41,MINIMAL
54144917,(2021 JC4),24.98,0.0250,false,false,26.18,2025-11-08,9.8744909333,21744452.07478095,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54144917,,,,,,,,,,,,,,,24476410,0.2852,0.83,MINIMAL
54146681,(2021 KW),11.95,0.0120,false,false,27.78,2025-11-08,22.515304032,35591913.43234325,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54146681,,,,,,,,,,,,,,,2683785,0.1626,0.72,MINIMAL
54219286,(2021 VQ10),15.91,0.0159,false,true,27.16,2025-11-08,14.9542555697,3461831.89304679,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54219286,,,,,,,,,,,,,,,6320446,0.1689,0.73,MINIMAL
54225722,(2021 XC),23.74,0.0237,false,false,26.29,2025-11-08,18.8717633924,65973123.37621191,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225722,,,,,,,,,,,,,,,21025568,0.8949,1.10,MINIMAL
54281071,(2022 KG6),25.80,0.0258,false,false,26.11,2025-11-08,8.432406206,70647937.70388782,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54281071,,,,,,,,,,,,,,,26961728,0.2291,0.79,MINIMAL
54338715,(2023 AX),10.46,0.0105,false,false,28.07,2025-11-08,15.5826661204,60994562.45157188,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54338715,,,,,,,,,,,,,,,1797826,0.0522,0.54,MINIMAL
54533099,(2025 KU1),24.41,0.0244,false,false,26.23,2025-11-08,3.4857247249,13255068.4080742,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54533099,,,,,,,,,,,,,,,22842715,0.0332,0.48,MINIMAL
2164206,164206 (2004 FN18),1263.41,1.2634,false,false,17.66,2025-11-07,11.9161020196,16796323.26140333,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2164206,,,,,,,,,,,,,,,3167726863555,53751.9819,17.28,GLOBAL
3261401,(2004 VZ),51.71,0.0517,false,false,24.6,2025-11-07,12.2237645562,11293624.567366298,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3261401,,,,,,,,,,,,,,,217143947,3.8774,1.59,LOCAL
3759000,(2016 RG17),108.03,0.1080,false,false,23,2025-11-07,27.1475530179,72396293.57561858,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3759000,,,,,,,,,,,,,,,1980376333,174.4164,4.12,CONTINENTAL
3759693,(2016 RQ41),381.54,0.3815,false,false,20.26,2025-11-07,18.3772954987,25854602.82439323,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3759693,,,,,,,,,,,,,,,87246442519,3521.1883,8.74,GLOBAL
3836124,(2018 VP5),37.46,0.0375,false,false,25.3,2025-11-07,10.5347271101,22696186.348545957,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836124,,,,,,,,,,,,,,,82555826,1.0949,1.16,LOCAL
3989261,(2020 BN11),149.12,0.1491,false,false,22.3,2025-11-07,11.9102248273,22557892.332959753,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989261,,,,,,,,,,,,,,,5208920481,88.3011,3.48,REGIONAL
54320729,(2022 UN11),15.76,0.0158,false,false,27.18,2025-11-07,20.5511187814,69352256.69905506,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54320729,,,,,,,,,,,,,,,6148196,0.3103,0.85,MINIMAL
54327903,(2022 WO2),28.41,0.0284,false,false,25.9,2025-11-07,9.372958592,11654587.607352942,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54327903,,,,,,,,,,,,,,,36036925,0.3783,0.89,MINIMAL
54404097,(2023 VH6),32.62,0.0326,false,true,25.6,2025-11-07,10.6942256027,19439017.625950024,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54404097,,,,,,,,,,,,,,,54544093,0.7455,1.05,MINIMAL
54467114,(2024 QM),78.98,0.0790,false,false,23.68,2025-11-07,8.2704005959,40049657.89965687,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54467114,,,,,,,,,,,,,,,774012060,6.3267,1.80,LOCAL
3652983,(2013 UD1),49.38,0.0494,false,false,24.7,2025-11-09,21.2400110534,62880885.87145715,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3652983,,,,,,,,,,,,,,,189124472,10.1961,2.03,REGIONAL
3736207,(2015 XX128),26.52,0.0265,false,false,26.05,2025-11-09,7.4682141339,18799058.35819928,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3736207,,,,,,,,,,,,,,,29291912,0.1952,0.75,MINIMAL
3761647,(2016 UY35),49.38,0.0494,false,false,24.7,2025-11-09,9.4188683384,25962908.944632214,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3761647,,,,,,,,,,,,,,,189124472,2.0050,1.35,LOCAL
3781985,(2017 SZ19),12.99,0.0130,false,false,27.6,2025-11-09,10.126610369,36072718.15912351,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781985,,,,,,,,,,,,,,,3441500,0.0422,0.51,MINIMAL
3782065,(2017 TJ1),311.56,0.3116,false,false,20.7,2025-11-09,7.6013072752,70018226.39886484,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3782065,,,,,,,,,,,,,,,47505919403,328.0217,4.83,CONTINENTAL
3789664,(2017 WG14),54.14,0.0541,false,false,24.5,2025-11-09,11.6781674127,6402080.310568106,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789664,,,,,,,,,,,,,,,249314609,4.0633,1.61,LOCAL
3792460,(2017 XC62),128.10,0.1281,false,false,22.63,2025-11-09,3.1774796979,42085880.82372742,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3792460,,,,,,,,,,,,,,,3301776921,3.9837,1.60,LOCAL
3824114,(2018 KC),13.60,0.0136,false,false,27.5,2025-11-09,9.3419562728,6108599.059604236,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3824114,,,,,,,,,,,,,,,3951370,0.0412,0.51,MINIMAL
3989355,(2020 CB),12.40,0.0124,false,false,27.7,2025-11-09,9.3136818769,40931336.37352831,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989355,,,,,,,,,,,,,,,2997421,0.0311,0.48,MINIMAL
54203035,(2021 TN3),38.15,0.0382,false,false,25.26,2025-11-09,12.4830197858,34200505.57328577,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54203035,,,,,,,,,,,,,,,87246443,1.6247,1.28,LOCAL
54380577,(2023 QC13),137.26,0.1373,false,false,22.48,2025-11-09,2.7910525195,56188093.3365793,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54380577,,,,,,,,,,,,,,,4062073035,3.7815,1.58,LOCAL
54547359,(2025 SY5),80.64,0.0806,false,false,23.635,2025-11-09,5.2902870424,14852739.671038136,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54547359,,,,,,,,,,,,,,,823659530,2.7548,1.46,LOCAL
2002100,2100 Ra-Shalom (1978 RA),2418.48,2.4185,false,false,16.25,2025-08-12,12.2248767272,25866034.2109912,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2002100,,,,,,,,,,,,,,,22220187923875,396839.6273,28.48,GLOBAL
3337714,(2006 OE7),465.10,0.4651,false,false,19.83,2025-08-12,26.906909844,13898634.959183829,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3337714,,,,,,,,,,,,,,,158032979274,13672.6817,12.27,GLOBAL
3720359,(2015 KU121),113.12,0.1131,false,false,22.9,2025-08-12,14.1767380101,64072149.04404883,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3720359,,,,,,,,,,,,,,,2273776259,54.6108,3.08,REGIONAL
3758843,(2016 QF84),92.37,0.0924,false,false,23.34,2025-08-12,7.5855234781,9532265.708614282,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3758843,,,,,,,,,,,,,,,1238077205,8.5133,1.94,LOCAL
3785772,(2017 TN4),39.22,0.0392,false,false,25.2,2025-08-12,16.5191032199,58427099.97322075,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3785772,,,,,,,,,,,,,,,94786771,3.0910,1.50,LOCAL
3789722,(2017 WO16),42.22,0.0422,false,false,25.04,2025-08-12,19.8834027882,73469460.88351932,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3789722,,,,,,,,,,,,,,,118235455,5.5861,1.74,LOCAL
54005663,(2020 DS3),28.41,0.0284,false,false,25.9,2025-08-12,21.2047541419,72586446.99434176,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54005663,,,,,,,,,,,,,,,36036925,1.9364,1.34,LOCAL
54087734,(2020 VR2),15.62,0.0156,false,false,27.2,2025-08-12,8.4699249291,71724054.19915754,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54087734,,,,,,,,,,,,,,,5980641,0.0513,0.54,MINIMAL
54193344,(2021 RY3),31.74,0.0317,false,false,25.66,2025-08-12,9.8499471045,20718699.31810373,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54193344,,,,,,,,,,,,,,,50205087,0.5821,0.99,MINIMAL
